YearWeek	ScreenID	Screen	Part	Distr	SUISA	OrigTitle	TotPro	TotAdm	TotBox	Dac	Pro_OV_2D	Adm_OV_2D	Box_OV_2D	Pro_GV_2D	Adm_GV_2D	Box_GV_2D	Pro_FV_2D	Adm_FV_2D	Box_FV_2D	Pro_IV_2D	Adm_IV_2D	Box_IV_2D	Pro_OV_3D	Adm_OV_3D	Box_OV_3D	Pro_GV_3D	Adm_GV_3D	Box_GV_3D	Pro_FV_3D	Adm_FV_3D	Box_FV_3D	Pro_IV_3D	Adm_IV_3D	Box_IV_3D	TotPro_OV	TotAdm_OV	TotBox_OV	TotPro_GV	TotAdm_GV	TotBox_GV	TotPro_FV	TotAdm_FV	TotBox_FV	TotPro_IV	TotAdm_IV	TotBox_IV	TotPro_2D	TotAdm_2D	TotBox_2D	TotPro_3D	TotAdm_3D	TotBox_3D
201650	108414	Reinach, TaB* Atelierkino	G	ELITE	1011296	Hell or High Water	2	21	327	r	2	21	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	327	0	0	0	0	0	0	0	0	0	2	21	327	0	0	0
201650	108414	Reinach, TaB* Atelierkino	G	FOX	1009709	Trolls	2	17	221	r	0	0	0	2	17	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	221	0	0	0	0	0	0	2	17	221	0	0	0
201650	108414	Reinach, TaB* Atelierkino	G	XENIX	1011333	Finsteres glück	1	20	284	r	1	20	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	284	0	0	0	0	0	0	0	0	0	1	20	284	0	0	0
201649	108414	Reinach, TaB* Atelierkino	G	WB	1010232	Fantastic Beasts and Where to Find Them	1	0	0	r	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201649	108414	Reinach, TaB* Atelierkino	G	ELITE	1001760	Tango	1	6	60	r	1	6	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	60	0	0	0	0	0	0	0	0	0	1	6	60	0	0	0
201649	108414	Reinach, TaB* Atelierkino	G	PATHE	1011241	Florence Foster Jenkins	4	67	980	r	3	46	689	1	21	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	46	689	1	21	291	0	0	0	0	0	0	4	67	980	0	0	0
201649	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011323	Cafe Society	2	9	132	r	2	9	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	132	0	0	0	0	0	0	0	0	0	2	9	132	0	0	0
201648	108414	Reinach, TaB* Atelierkino	G	WB	1010232	Fantastic Beasts and Where to Find Them	5	33	473	r	0	0	0	5	33	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	33	473	0	0	0	0	0	0	5	33	473	0	0	0
201648	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1011192	Alpzyt	1	18	252	r	1	18	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	252	0	0	0	0	0	0	0	0	0	1	18	252	0	0	0
201648	108414	Reinach, TaB* Atelierkino	G	WB	1011422	Willkommen Bei Den Hartmanns	3	44	682	r	3	44	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	44	682	0	0	0	0	0	0	0	0	0	3	44	682	0	0	0
201648	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	36156	I hired a contract killer	1	2	26	r	1	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	26	0	0	0	0	0	0	0	0	0	1	2	26	0	0	0
201647	108414	Reinach, TaB* Atelierkino	G	WB	1010232	Fantastic Beasts and Where to Find Them	7	62	910	r	0	0	0	7	62	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	62	910	0	0	0	0	0	0	7	62	910	0	0	0
201647	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1011192	Alpzyt	1	32	461	r	1	32	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	461	0	0	0	0	0	0	0	0	0	1	32	461	0	0	0
201647	108414	Reinach, TaB* Atelierkino	G	WB	1011422	Willkommen Bei Den Hartmanns	4	71	1030	r	4	71	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	71	1030	0	0	0	0	0	0	0	0	0	4	71	1030	0	0	0
201646	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1011192	Alpzyt	1	24	336	r	1	24	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	336	0	0	0	0	0	0	0	0	0	1	24	336	0	0	0
201646	108414	Reinach, TaB* Atelierkino	G	WB	1010801	Storks	2	15	186	r	0	0	0	2	15	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	186	0	0	0	0	0	0	2	15	186	0	0	0
201646	108414	Reinach, TaB* Atelierkino	G	XENIX	1011336	La Fille inconnue	4	9	129	r	4	9	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	129	0	0	0	0	0	0	0	0	0	4	9	129	0	0	0
201646	108414	Reinach, TaB* Atelierkino	G	WB	1011422	Willkommen Bei Den Hartmanns	4	77	1195	r	4	77	1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	77	1195	0	0	0	0	0	0	0	0	0	4	77	1195	0	0	0
201645	108414	Reinach, TaB* Atelierkino	G	XENIX	1011407	Sparrows (Prestir)	4	18	321	r	4	18	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	321	0	0	0	0	0	0	0	0	0	4	18	321	0	0	0
201645	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1011192	Alpzyt	1	38	539	r	1	38	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	539	0	0	0	0	0	0	0	0	0	1	38	539	0	0	0
201645	108414	Reinach, TaB* Atelierkino	G	WB	1010801	Storks	2	33	452	r	0	0	0	2	33	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	452	0	0	0	0	0	0	2	33	452	0	0	0
201645	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010959	Inferno	5	53	805	r	0	0	0	5	53	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	53	805	0	0	0	0	0	0	5	53	805	0	0	0
201644	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010958	Finding Dory	2	4	56	r	0	0	0	2	4	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	56	0	0	0	0	0	0	2	4	56	0	0	0
201644	108414	Reinach, TaB* Atelierkino	G	XENIX	1007180	Pranzo di ferragosto	1	21	270	r	1	21	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	270	0	0	0	0	0	0	0	0	0	1	21	270	0	0	0
201644	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011418	The Beatles: Eight Days a Week	2	15	148	r	2	15	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	148	0	0	0	0	0	0	0	0	0	2	15	148	0	0	0
201644	108414	Reinach, TaB* Atelierkino	G	PATHE	1011491	Tschick	2	6	88	r	2	6	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	88	0	0	0	0	0	0	0	0	0	2	6	88	0	0	0
201644	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1011122	Bridget Jones's Baby	5	40	616	r	0	0	0	5	40	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	40	616	0	0	0	0	0	0	5	40	616	0	0	0
201644	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1011192	Alpzyt	1	16	238	r	1	16	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	238	0	0	0	0	0	0	0	0	0	1	16	238	0	0	0
201643	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010958	Finding Dory	2	85	1152	r	0	0	0	2	85	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	85	1152	0	0	0	0	0	0	2	85	1152	0	0	0
201643	108414	Reinach, TaB* Atelierkino	G	SPOT ON	1011508	Wiener Dog	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201643	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011418	The Beatles: Eight Days a Week	2	19	280	r	2	19	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	280	0	0	0	0	0	0	0	0	0	2	19	280	0	0	0
201643	108414	Reinach, TaB* Atelierkino	G	PATHE	1011491	Tschick	2	12	177	r	2	12	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	177	0	0	0	0	0	0	0	0	0	2	12	177	0	0	0
201643	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1011122	Bridget Jones's Baby	5	70	903	r	0	0	0	5	70	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	70	903	0	0	0	0	0	0	5	70	903	0	0	0
201642	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010958	Finding Dory	2	45	626	r	0	0	0	2	45	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	45	626	0	0	0	0	0	0	2	45	626	0	0	0
201642	108414	Reinach, TaB* Atelierkino	G	SPOT ON	1011508	Wiener Dog	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201642	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011418	The Beatles: Eight Days a Week	2	39	597	r	2	39	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	39	597	0	0	0	0	0	0	0	0	0	2	39	597	0	0	0
201642	108414	Reinach, TaB* Atelierkino	G	PATHE	1010829	Snowden	4	25	370	r	2	19	283	2	6	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	283	2	6	87	0	0	0	0	0	0	4	25	370	0	0	0
201642	108414	Reinach, TaB* Atelierkino	G	ELITE	1011140	Bad Moms	1	8	116	r	0	0	0	1	8	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	116	0	0	0	0	0	0	1	8	116	0	0	0
201641	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010958	Finding Dory	2	107	1479	r	2	107	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	107	1479	0	0	0	0	0	0	0	0	0	2	107	1479	0	0	0
201641	108414	Reinach, TaB* Atelierkino	G	XENIX	1011213	Fuocoammare	1	6	81	r	1	6	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	81	0	0	0	0	0	0	0	0	0	1	6	81	0	0	0
201641	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011137	Medecin de campagne	4	47	681	r	4	47	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	47	681	0	0	0	0	0	0	0	0	0	4	47	681	0	0	0
201641	108414	Reinach, TaB* Atelierkino	G	ELITE	1011140	Bad Moms	5	50	770	r	0	0	0	5	50	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	50	770	0	0	0	0	0	0	5	50	770	0	0	0
201640	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010958	Finding Dory	7	120	1637	r	0	0	0	7	120	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	120	1637	0	0	0	0	0	0	7	120	1637	0	0	0
201640	108414	Reinach, TaB* Atelierkino	G	XENIX	1011213	Fuocoammare	1	8	119	r	1	8	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	119	0	0	0	0	0	0	0	0	0	1	8	119	0	0	0
201640	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011137	Medecin de campagne	4	53	805	r	4	53	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	53	805	0	0	0	0	0	0	0	0	0	4	53	805	0	0	0
201639	108414	Reinach, TaB* Atelierkino	G	PATHE	1006077	La Mome - la vie en rose	1	13	169	r	1	13	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	169	0	0	0	0	0	0	0	0	0	1	13	169	0	0	0
201639	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009533	The Secret Life of Pets	2	25	325	r	0	0	0	2	25	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	325	0	0	0	0	0	0	2	25	325	0	0	0
201639	108414	Reinach, TaB* Atelierkino	G	WB	1011174	Sms Für Dich	5	45	681	r	5	45	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	45	681	0	0	0	0	0	0	0	0	0	5	45	681	0	0	0
201639	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011325	El Olivo	1	5	74	r	1	5	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	74	0	0	0	0	0	0	0	0	0	1	5	74	0	0	0
201639	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011340	Captain Fantastic	4	16	250	r	4	16	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	250	0	0	0	0	0	0	0	0	0	4	16	250	0	0	0
201638	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009533	The Secret Life of Pets	2	36	493	r	0	0	0	2	36	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36	493	0	0	0	0	0	0	2	36	493	0	0	0
201638	108414	Reinach, TaB* Atelierkino	G	ELITE	1010909	The Light Between Oceans	2	28	421	r	2	28	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28	421	0	0	0	0	0	0	0	0	0	2	28	421	0	0	0
201638	108414	Reinach, TaB* Atelierkino	G	ELITE	1011164	Elvis & Nixon	2	2	32	r	2	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	32	0	0	0	0	0	0	0	0	0	2	2	32	0	0	0
201638	108414	Reinach, TaB* Atelierkino	G	WB	1011174	Sms Für Dich	5	92	1022	r	5	92	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	92	1022	0	0	0	0	0	0	0	0	0	5	92	1022	0	0	0
201638	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011325	El Olivo	1	4	119	r	1	4	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	119	0	0	0	0	0	0	0	0	0	1	4	119	0	0	0
201637	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009533	The Secret Life of Pets	2	21	296	r	0	0	0	2	21	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	296	0	0	0	0	0	0	2	21	296	0	0	0
201637	108414	Reinach, TaB* Atelierkino	G	ELITE	1010909	The Light Between Oceans	5	17	234	r	2	5	65	3	12	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	65	3	12	169	0	0	0	0	0	0	5	17	234	0	0	0
201637	108414	Reinach, TaB* Atelierkino	G	PATHE	1011110	Retour chez ma mere	2	5	65	r	0	0	0	2	5	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	65	0	0	0	0	0	0	2	5	65	0	0	0
201637	108414	Reinach, TaB* Atelierkino	G	ELITE	1011164	Elvis & Nixon	2	6	96	r	2	6	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	96	0	0	0	0	0	0	0	0	0	2	6	96	0	0	0
201637	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011300	Peggy Guggenheim: Art Addict	1	4	58	r	1	4	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	58	0	0	0	0	0	0	0	0	0	1	4	58	0	0	0
201636	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009533	The Secret Life of Pets	2	82	410	r	0	0	0	2	82	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	82	410	0	0	0	0	0	0	2	82	410	0	0	0
201636	108414	Reinach, TaB* Atelierkino	G	ELITE	1010950	Mother's Day	5	77	741	r	0	0	0	5	77	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	77	741	0	0	0	0	0	0	5	77	741	0	0	0
201636	108414	Reinach, TaB* Atelierkino	G	PATHE	1011110	Retour chez ma mere	2	31	201	r	0	0	0	2	31	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	201	0	0	0	0	0	0	2	31	201	0	0	0
201636	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011300	Peggy Guggenheim: Art Addict	1	13	65	r	1	13	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	65	0	0	0	0	0	0	0	0	0	1	13	65	0	0	0
201636	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011385	Toni Erdmann	2	22	313	r	2	22	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	313	0	0	0	0	0	0	0	0	0	2	22	313	0	0	0
201635	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009533	The Secret Life of Pets	2	11	141	r	0	0	0	2	11	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	141	0	0	0	0	0	0	2	11	141	0	0	0
201635	108414	Reinach, TaB* Atelierkino	G	ELITE	1010950	Mother's Day	5	16	226	r	0	0	0	5	16	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	226	0	0	0	0	0	0	5	16	226	0	0	0
201635	108414	Reinach, TaB* Atelierkino	G	PATHE	1011109	La Vache	2	22	343	r	2	22	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	343	0	0	0	0	0	0	0	0	0	2	22	343	0	0	0
201634	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009533	The Secret Life of Pets	2	41	552	r	0	0	0	2	41	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	41	552	0	0	0	0	0	0	2	41	552	0	0	0
201634	108414	Reinach, TaB* Atelierkino	G	PATHE	1011109	La Vache	5	107	1605	r	2	15	211	3	92	1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	211	3	92	1394	0	0	0	0	0	0	5	107	1605	0	0	0
201634	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011385	Toni Erdmann	2	19	280	r	2	19	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	280	0	0	0	0	0	0	0	0	0	2	19	280	0	0	0
201633	108414	Reinach, TaB* Atelierkino	G	FOX	1010051	Ice Age: Collision Course	2	8	76	r	0	0	0	2	8	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	76	0	0	0	0	0	0	2	8	76	0	0	0
201633	108414	Reinach, TaB* Atelierkino	G	WB	1010819	Me Before You	5	50	804	r	0	0	0	5	50	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	50	804	0	0	0	0	0	0	5	50	804	0	0	0
201633	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011009	A Bigger Splash	2	7	106	r	2	7	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	106	0	0	0	0	0	0	0	0	0	2	7	106	0	0	0
201632	108414	Reinach, TaB* Atelierkino	G	FOX	1010051	Ice Age: Collision Course	2	19	259	r	0	0	0	2	19	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	259	0	0	0	0	0	0	2	19	259	0	0	0
201632	108414	Reinach, TaB* Atelierkino	G	WB	1010819	Me Before You	5	94	1374	r	5	94	1374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	94	1374	0	0	0	0	0	0	0	0	0	5	94	1374	0	0	0
201632	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011009	A Bigger Splash	2	12	186	r	2	12	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	186	0	0	0	0	0	0	0	0	0	2	12	186	0	0	0
201626	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1010855	Tomorrow (demain)	2	18	276	r	2	18	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	276	0	0	0	0	0	0	0	0	0	2	18	276	0	0	0
201626	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010955	The Angry Birds Movie	2	6	80	r	0	0	0	2	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	80	0	0	0	0	0	0	2	6	80	0	0	0
201626	108414	Reinach, TaB* Atelierkino	G	DISNEY	1011206	Money Monster	5	15	228	r	1	4	52	4	11	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	52	4	11	176	0	0	0	0	0	0	5	15	228	0	0	0
201625	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1010855	Tomorrow (demain)	2	18	282	r	2	18	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	282	0	0	0	0	0	0	0	0	0	2	18	282	0	0	0
201625	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010955	The Angry Birds Movie	2	14	194	r	2	14	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	194	0	0	0	0	0	0	0	0	0	2	14	194	0	0	0
201625	108414	Reinach, TaB* Atelierkino	G	DISNEY	1011206	Money Monster	5	38	644	r	4	13	184	1	25	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	184	1	25	460	0	0	0	0	0	0	5	38	644	0	0	0
201624	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1010855	Tomorrow (demain)	2	30	468	r	2	30	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	468	0	0	0	0	0	0	0	0	0	2	30	468	0	0	0
201624	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010955	The Angry Birds Movie	2	33	436	r	0	0	0	2	33	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	436	0	0	0	0	0	0	2	33	436	0	0	0
201624	108414	Reinach, TaB* Atelierkino	G	PATHE	1011047	Julieta	5	22	322	r	5	22	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22	322	0	0	0	0	0	0	0	0	0	5	22	322	0	0	0
201623	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1010855	Tomorrow (demain)	2	9	141	r	2	9	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	141	0	0	0	0	0	0	0	0	0	2	9	141	0	0	0
201623	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010955	The Angry Birds Movie	2	37	493	r	0	0	0	2	37	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	37	493	0	0	0	0	0	0	2	37	493	0	0	0
201623	108414	Reinach, TaB* Atelierkino	G	PATHE	1011047	Julieta	5	67	990	r	5	67	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	67	990	0	0	0	0	0	0	0	0	0	5	67	990	0	0	0
201622	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1010863	En Man som heter Ove	2	22	326	r	2	22	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	326	0	0	0	0	0	0	0	0	0	2	22	326	0	0	0
201622	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010955	The Angry Birds Movie	2	49	644	r	0	0	0	2	49	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	49	644	0	0	0	0	0	0	2	49	644	0	0	0
201622	108414	Reinach, TaB* Atelierkino	G	PATHE	1011047	Julieta	5	53	767	r	5	53	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	53	767	0	0	0	0	0	0	0	0	0	5	53	767	0	0	0
201621	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010487	The Jungle Book	2	0	0	r	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
201621	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1010863	En Man som heter Ove	3	22	328	r	3	22	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	22	328	0	0	0	0	0	0	0	0	0	3	22	328	0	0	0
201621	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1010948	Kollektivet	2	2	32	r	2	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	32	0	0	0	0	0	0	0	0	0	2	2	32	0	0	0
201621	108414	Reinach, TaB* Atelierkino	G	LOOK NOW!	1011150	Melody of Noise	1	4	61	r	1	4	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	61	0	0	0	0	0	0	0	0	0	1	4	61	0	0	0
201621	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011186	Das Leben drehen	2	7	94	r	2	7	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	94	0	0	0	0	0	0	0	0	0	2	7	94	0	0	0
201620	108414	Reinach, TaB* Atelierkino	G	DISNEY	1010487	The Jungle Book	3	44	605	r	0	0	0	3	44	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	44	605	0	0	0	0	0	0	3	44	605	0	0	0
201620	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1010863	En Man som heter Ove	3	76	901	r	3	76	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	76	901	0	0	0	0	0	0	0	0	0	3	76	901	0	0	0
